Loci	Mean_rho	Median	L95	U95
66106	0.00159	0.00112	6e-05	0.00573
66107	0.00152	0.00112	6e-05	0.00573
66108	0	0	0	0
66109	0	0	0	0
66110	0.00131	0.00112	6e-05	0.00389
66111	0.00142	0.00112	6e-05	0.00489
66112	0.00147	0.00112	6e-05	0.00489
66113	0.00147	0.00112	6e-05	0.00489
66114	0.00147	0.00112	6e-05	0.00489
66115	0	0	0	0
66116	0	0	0	0
66117	0.00147	0.00112	6e-05	0.00489
66118	0.00141	0.00112	6e-05	0.00489
66119	0	0	0	0
66120	0.00188	0.00112	6e-05	0.01029
66121	0	0	0	0
66122	0	0	0	0
66123	0.00201	0.00112	6e-05	0.01145
66124	0	0	0	0
66125	0	0	0	0
66126	0.00184	0.00088	6e-05	0.01145
66127	0.00147	0.00108	6e-05	0.00513
66128	0.00154	0.00108	6e-05	0.00479
66129	0.00247	0.00106	6e-05	0.00513
66130	0.00521	0.00078	6e-05	0.00479
66131	0.02959	0.00139	6e-05	0.38873
66132	0.32365	0.00295	0.00015	1.39694
66133	0	0	0	0
66134	0	0	0	0
66135	0.5098	0.46182	0.00077	1.73006
66136	0.55328	0.51474	0.00111	1.76527
66137	0.61876	0.6068	0.00148	1.87923
66138	0.64195	0.62077	0.00139	1.95773
66139	0.64416	0.62242	0.00102	1.95773
66140	0	0	0	0
66141	0.64416	0.62242	0.00102	1.95773
66142	0	0	0	0
66143	0	0	0	0
66144	0	0	0	0
66145	0.6377	0.61736	0.00169	1.95773
66146	0	0	0	0
66147	0	0	0	0
66148	0	0	0	0
66149	0	0	0	0
66150	0.55679	0.5135	0.00077	1.9513
66151	0	0	0	0
66152	0	0	0	0
66153	0.0587	0.00174	8e-05	0.66471
66154	0.03014	0.0014	8e-05	0.42129
66155	0	0	0	0
66156	0	0	0	0
66157	0	0	0	0
66158	0	0	0	0
66159	0	0	0	0
66160	0	0	0	0
66161	0	0	0	0
66162	0.00226	0.00105	7e-05	0.01078
66163	0	0	0	0
66164	0	0	0	0
66165	0.00225	0.00104	7e-05	0.01078
66166	0	0	0	0
66167	0	0	0	0
66168	0	0	0	0
66169	0	0	0	0
66170	0	0	0	0
66171	0.00222	0.00105	7e-05	0.01078
66172	0	0	0	0
66173	0	0	0	0
66174	0	0	0	0
66175	0	0	0	0
66176	0	0	0	0
66177	0	0	0	0
66178	0	0	0	0
66179	0	0	0	0
66180	0.00205	0.00097	7e-05	0.01078
66181	0.00187	0.00088	7e-05	0.00826
66182	0	0	0	0
66183	0	0	0	0
66184	0	0	0	0
66185	0.00187	0.00088	7e-05	0.00826
66186	0.00187	0.00088	7e-05	0.00826
66187	0.00187	0.00088	7e-05	0.00826
66188	0.00185	0.00088	7e-05	0.00826
66189	0.00161	0.00073	7e-05	0.00826
66190	0.00186	0.00104	7e-05	0.00822
66191	0	0	0	0
66192	0.00187	0.00105	7e-05	0.00822
66193	0.00192	0.00105	7e-05	0.00822
66194	0.00195	0.00103	7e-05	0.00822
66195	0.00201	0.00105	7e-05	0.00822
66196	0	0	0	0
66197	0	0	0	0
66198	0.00183	0.00104	7e-05	0.00822
66199	0	0	0	0
66200	0	0	0	0
66201	0	0	0	0
66202	0	0	0	0
66203	0	0	0	0
66204	0.00162	0.00076	7e-05	0.00822
66205	0	0	0	0
66206	0	0	0	0
66207	0.00176	0.00105	7e-05	0.00822
66208	0	0	0	0
66209	0	0	0	0
66210	0.00163	0.00097	7e-05	0.00822
66211	0	0	0	0
66212	0	0	0	0
66213	0	0	0	0
66214	0	0	0	0
66215	0	0	0	0
66216	0.0016	0.00086	7e-05	0.00822
66217	0	0	0	0
66218	0	0	0	0
66219	0	0	0	0
66220	0	0	0	0
66221	0	0	0	0
66222	0.00159	0.00086	7e-05	0.00822
66223	0	0	0	0
66224	0	0	0	0
66225	0	0	0	0
66226	0.00171	0.00104	7e-05	0.00822
66227	0	0	0	0
66228	0.00194	0.00105	7e-05	0.00822
66229	0	0	0	0
66230	0	0	0	0
66231	0.00191	0.00105	7e-05	0.00822
66232	0.00185	0.00105	7e-05	0.00822
66233	0	0	0	0
66234	0.00183	0.00105	7e-05	0.00822
66235	0.00187	0.00105	7e-05	0.00822
66236	0	0	0	0
66237	0.00151	0.00065	7e-05	0.00822
66238	0	0	0	0
66239	0	0	0	0
66240	0.00226	0.00105	7e-05	0.00896
66241	0	0	0	0
66242	0.00218	0.00105	7e-05	0.00907
66243	0.00218	0.00105	7e-05	0.00907
66244	0.00197	0.00105	7e-05	0.00907
66245	0	0	0	0
66246	0	0	0	0
66247	0	0	0	0
66248	0.00182	9e-04	7e-05	0.00907
66249	0.00178	0.00101	7e-05	0.00947
66250	0.00184	0.00101	7e-05	0.01069
66251	0.00193	0.00101	7e-05	0.01078
66252	0.00179	0.00065	7e-05	0.01078
66253	0	0	0	0
66254	0	0	0	0
66255	0.00194	0.00104	7e-05	0.01078
66256	0.00196	0.00104	7e-05	0.01078
66257	0.00196	0.00104	7e-05	0.01078
66258	0.00197	0.00104	7e-05	0.01078
66259	0.00193	0.00104	7e-05	0.01078
66260	0	0	0	0
66261	0.00226	0.00105	7e-05	0.01004
66262	0	0	0	0
66263	0.00203	9e-04	7e-05	0.00907
66264	0.00203	9e-04	7e-05	0.00907
66265	0	0	0	0
66266	0	0	0	0
66267	0.00194	0.00105	7e-05	0.00907
66268	0	0	0	0
66269	0.0017	0.00105	7e-05	0.00729
66270	0.00157	0.00074	7e-05	0.00729
66271	0.0021	0.00105	7e-05	0.00729
66272	0.00182	0.00104	7e-05	0.00729
66273	0	0	0	0
66274	0.00189	0.00105	7e-05	0.00729
66275	0.00187	0.00105	7e-05	0.00729
66276	0.00173	0.00085	7e-05	0.00729
66277	0	0	0	0
66278	0	0	0	0
66279	0	0	0	0
66280	0.00184	0.00105	7e-05	0.00729
66281	0	0	0	0
66282	0.00171	0.00081	7e-05	0.00729
66283	0.00183	0.00105	7e-05	0.00729
66284	0	0	0	0
66285	0	0	0	0
66286	0	0	0	0
66287	0	0	0	0
66288	0	0	0	0
66289	0	0	0	0
66290	0.00171	0.00099	7e-05	0.00729
66291	0.00167	0.00099	7e-05	0.00729
66292	0	0	0	0
66293	0.00168	0.00105	7e-05	0.00783
66294	0.00159	0.00085	7e-05	0.00783
66295	0.00154	0.00071	7e-05	0.00783
66296	0	0	0	0
66297	0	0	0	0
66298	0	0	0	0
66299	0	0	0	0
66300	0.00145	0.00071	7e-05	0.00783
66301	0.00148	0.00071	7e-05	0.00783
66302	0.00149	0.00074	7e-05	0.00783
66303	0.00149	0.00074	7e-05	0.00783
66304	0	0	0	0
66305	0.00147	0.00074	7e-05	0.00783
66306	0.00161	0.00089	7e-05	0.00783
66307	0.00157	0.00089	7e-05	0.00783
66308	0.00159	0.00089	7e-05	0.00783
66309	0.00159	0.00089	7e-05	0.00783
66310	0	0	0	0
66311	0	0	0	0
66312	0.00164	0.00103	7e-05	0.00783
66313	0	0	0	0
66314	0	0	0	0
66315	0.00164	0.00103	7e-05	0.00783
66316	0	0	0	0
66317	0	0	0	0
66318	0.00262	0.00105	7e-05	0.01592
66319	0.00219	0.00098	7e-05	0.01592
66320	0	0	0	0
66321	0.00219	0.00098	7e-05	0.01592
66322	0.0031	0.00105	7e-05	0.01592
66323	0	0	0	0
66324	0.00238	0.00105	7e-05	0.01592
66325	0	0	0	0
66326	0	0	0	0
66327	0.00254	0.00104	7e-05	0.01592
66328	0	0	0	0
66329	0	0	0	0
66330	0.00225	0.00105	7e-05	0.00947
66331	0	0	0	0
66332	0	0	0	0
66333	0.00195	0.00105	7e-05	0.00865
66334	0	0	0	0
66335	0	0	0	0
66336	0.0018	8e-04	7e-05	0.00865
66337	0	0	0	0
66338	0	0	0	0
66339	0	0	0	0
66340	0.00175	7e-04	7e-05	0.00865
66341	0.00192	0.00105	7e-05	0.00865
66342	0.00192	0.00105	7e-05	0.00865
66343	0	0	0	0
66344	0	0	0	0
66345	0	0	0	0
66346	0.00237	0.00105	7e-05	0.01401
66347	0	0	0	0
66348	0.00187	0.00105	7e-05	0.00865
66349	0.00187	0.00105	7e-05	0.00865
66350	0.00185	0.00105	7e-05	0.00865
66351	0.0018	0.00101	7e-05	0.00865
66352	0	0	0	0
66353	0	0	0	0
66354	0.0018	0.00099	7e-05	0.00865
66355	0.00182	0.00099	7e-05	0.00865
66356	0.0018	0.00099	7e-05	0.00865
66357	0.00182	0.00104	7e-05	0.00865
66358	0	0	0	0
66359	0.00183	0.00105	7e-05	0.00865
66360	0.00222	0.00105	7e-05	0.00865
66361	0	0	0	0
66362	0.0019	0.00105	7e-05	0.00865
66363	0.0019	0.00105	7e-05	0.00865
66364	0	0	0	0
66365	0.00421	0.00105	7e-05	0.02443
66366	0.00231	0.00105	7e-05	0.01262
66367	0.00227	0.00105	7e-05	0.00907
66368	0	0	0	0
66369	0.00221	0.00105	7e-05	0.00907
66370	0.00216	0.00105	7e-05	0.00971
66371	0.00188	0.00105	7e-05	0.00971
66372	0.00189	0.00105	7e-05	0.00865
66373	0.00213	0.00105	7e-05	0.00865
66374	0.00213	0.00105	7e-05	0.00865
66375	0	0	0	0
66376	0	0	0	0
66377	0.00182	0.00105	7e-05	0.00865
66378	0.00182	0.00105	7e-05	0.00865
66379	0.00181	0.00105	7e-05	0.00865
66380	0.00183	0.00105	7e-05	0.00865
66381	0.00181	0.00105	7e-05	0.00865
66382	0.00179	0.00105	7e-05	0.00865
66383	0	0	0	0
66384	0	0	0	0
66385	0.00164	0.00081	7e-05	0.00865
66386	0.00164	0.00081	7e-05	0.00865
66387	0.00164	0.00081	7e-05	0.00865
66388	0	0	0	0
66389	0.00164	0.00081	7e-05	0.00865
66390	0.00164	0.00081	7e-05	0.00865
66391	0.00164	0.00078	7e-05	0.00865
66392	0	0	0	0
66393	0.00174	0.00101	7e-05	0.00865
66394	0	0	0	0
66395	0	0	0	0
66396	0.00179	0.00102	7e-05	0.00865
66397	0	0	0	0
66398	0	0	0	0
66399	0.00191	0.00105	7e-05	0.00865
66400	0.00172	0.00101	7e-05	0.00865
66401	0.00233	0.00105	7e-05	0.01078
66402	0.00243	0.00105	7e-05	0.01291
66403	0.00254	0.00105	7e-05	0.01724
66404	0.00255	0.00093	7e-05	0.01997
66405	0.00255	0.00093	7e-05	0.01997
66406	0.00255	0.00093	7e-05	0.01997
66407	0	0	0	0
66408	0.00254	0.00093	7e-05	0.01997
66409	0.00254	0.00093	7e-05	0.01997
66410	0	0	0	0
66411	0.00255	0.00093	7e-05	0.01997
66412	0	0	0	0
66413	0.00265	0.00105	7e-05	0.01997
66414	0	0	0	0
66415	0	0	0	0
66416	0	0	0	0
66417	0.00299	0.00105	7e-05	0.01997
66418	0	0	0	0
66419	0	0	0	0
66420	0.00289	0.00105	7e-05	0.01997
66421	0.00262	0.00105	7e-05	0.01997
66422	0.0026	0.00105	7e-05	0.01997
66423	0.00255	0.00079	7e-05	0.01997
66424	0	0	0	0
66425	0	0	0	0
66426	0.00264	0.00105	7e-05	0.01997
66427	0	0	0	0
66428	0	0	0	0
66429	0.00264	0.00105	7e-05	0.01997
66430	0	0	0	0
66431	0	0	0	0
66432	0.00256	0.00105	7e-05	0.01997
66433	0	0	0	0
66434	0	0	0	0
66435	0.00257	0.00105	7e-05	0.01997
66436	0	0	0	0
66437	0	0	0	0
66438	0.00273	0.00105	7e-05	0.01997
66439	0	0	0	0
66440	0	0	0	0
66441	0	0	0	0
66442	0.00209	0.00105	7e-05	0.00907
66443	0.00201	0.00105	7e-05	0.00907
66444	0.00192	0.001	7e-05	0.00907
66445	0.00191	0.00099	7e-05	0.00907
66446	0	0	0	0
66447	0.00193	0.00088	7e-05	0.00907
66448	0	0	0	0
66449	0	0	0	0
66450	0	0	0	0
66451	0	0	0	0
66452	0	0	0	0
66453	0	0	0	0
66454	0	0	0	0
66455	0	0	0	0
66456	0.00187	0.00078	7e-05	0.00907
66457	0	0	0	0
66458	0.0019	0.00078	7e-05	0.00907
66459	0	0	0	0
66460	0	0	0	0
66461	0	0	0	0
66462	0.0019	0.00078	7e-05	0.00907
66463	0.00196	0.00099	7e-05	0.00907
66464	0	0	0	0
66465	0.00202	0.00101	7e-05	0.00907
66466	0.00213	0.00105	7e-05	0.00907
66467	0	0	0	0
66468	0.0022	0.00105	7e-05	0.00907
66469	0	0	0	0
66470	0	0	0	0
66471	0.0022	0.00105	7e-05	0.00907
66472	0.00208	0.00089	7e-05	0.00907
66473	0	0	0	0
66474	0	0	0	0
66475	0	0	0	0
66476	0	0	0	0
66477	0	0	0	0
66478	0	0	0	0
66479	0.00208	0.00105	7e-05	0.00907
66480	0	0	0	0
66481	0.0021	0.00105	7e-05	0.00907
66482	0.00218	0.00105	7e-05	0.00907
66483	0.00223	0.00105	7e-05	0.00907
66484	0.00263	0.00105	7e-05	0.01209
66485	0.00304	0.00105	7e-05	0.01209
66486	0.00273	0.00105	7e-05	0.01209
66487	0.00236	0.00105	7e-05	0.00958
66488	0.00222	0.00086	7e-05	0.00958
66489	0	0	0	0
66490	0	0	0	0
66491	0.00201	0.00086	7e-05	0.00907
66492	0.0033	0.00105	7e-05	0.01634
66493	0	0	0	0
66494	0	0	0	0
66495	0.00253	0.00105	7e-05	0.00907
66496	0.00254	0.00105	7e-05	0.00907
66497	0.00251	0.00105	7e-05	0.00907
66498	0.00256	0.00105	7e-05	0.00907
66499	0.00239	0.00069	7e-05	0.00907
66500	0.00246	7e-04	7e-05	0.00907
66501	0	0	0	0
66502	0	0	0	0
66503	0.0027	0.00105	7e-05	0.00907
66504	0.07654	0.00139	7e-05	0.8558
66505	0	0	0	0
66506	0	0	0	0
66507	0	0	0	0
66508	0	0	0	0
66509	0	0	0	0
66510	0.1542	0.00304	8e-05	0.93195
66511	0	0	0	0
66512	0	0	0	0
66513	0.60749	0.64464	0.00228	1.51696
66514	0.67361	0.67467	0.00085	1.54289
66515	0.67692	0.67519	0.00085	1.51696
66516	0.67776	0.67869	0.00085	1.51696
66517	0.67873	0.68305	0.00159	1.51696
66518	0.67842	0.68305	0.00139	1.51696
66519	0.67233	0.68305	0.00206	1.50566
66520	0	0	0	0
66521	0	0	0	0
66522	0.6561	0.67519	0.00206	1.39924
66523	0	0	0	0
66524	0	0	0	0
66525	0.65369	0.67519	0.00153	1.39199
66526	0	0	0	0
66527	0.64273	0.66946	0.00174	1.37173
66528	0	0	0	0
66529	0	0	0	0
66530	0	0	0	0
66531	0.64155	0.66946	0.00174	1.37173
66532	0.64003	0.66523	0.00254	1.38577
66533	0.64241	0.66523	0.00377	1.39199
66534	0.64241	0.66523	0.00377	1.39199
66535	0	0	0	0
66536	0	0	0	0
66537	0	0	0	0
66538	0	0	0	0
66539	0	0	0	0
66540	0.64241	0.66523	0.00377	1.39199
66541	0	0	0	0
66542	0.64248	0.66523	0.00156	1.39199
66543	0	0	0	0
66544	0	0	0	0
66545	0	0	0	0
66546	0.63809	0.66264	0.00145	1.37173
66547	0.63667	0.6618	0.00145	1.37173
66548	0	0	0	0
66549	0	0	0	0
66550	0.63774	0.6618	0.00145	1.37173
66551	0.63774	0.6618	0.00145	1.37173
66552	0.63896	0.6618	0.00145	1.37173
66553	0.63983	0.66264	0.00091	1.37173
66554	0.63849	0.6618	0.00158	1.37173
66555	0.63744	0.6607	0.00158	1.37173
66556	0.6386	0.6607	0.00158	1.39199
66557	0.6386	0.6607	0.00158	1.39199
66558	0	0	0	0
66559	0.6386	0.6607	0.00158	1.39199
66560	0.64296	0.6607	0.00139	1.39924
66561	0.64412	0.6607	0.00124	1.39924
66562	0.64314	0.6607	0.00124	1.39924
66563	0.64318	0.6607	0.00106	1.39924
66564	0.64325	0.6607	0.00106	1.39924
66565	0.64946	0.6607	0.0019	1.39924
66566	0.65487	0.66264	0.00061	1.4074
66567	0.65342	0.6618	0.0019	1.4074
66568	0.6426	0.6607	0.00043	1.4074
66569	0.60308	0.6353	3e-05	1.39924
66570	0.4013	0.04384	2e-05	1.29685
66571	0	0	0	0
66572	0	0	0	0
66573	0	0	0	0
66574	0.05708	6e-05	1e-05	0.66523
66575	0	0	0	0
66576	0.00107	5e-05	1e-05	0.00708
66577	0.00071	5e-05	1e-05	0.00526
66578	0.00117	5e-05	1e-05	0.00866
66579	0.00064	5e-05	1e-05	0.0046
66580	0.00064	5e-05	1e-05	0.0046
66581	0.00063	5e-05	1e-05	0.0046
66582	0.00063	5e-05	1e-05	0.0046
66583	0	0	0	0
66584	0	0	0	0
66585	0.00063	5e-05	1e-05	0.0046
66586	0	0	0	0
66587	0	0	0	0
66588	0	0	0	0
66589	0	0	0	0
66590	0.00079	5e-05	1e-05	0.0046
66591	0.00079	5e-05	1e-05	0.0046
66592	0.00102	5e-05	1e-05	0.00784
66593	0.00076	5e-05	1e-05	0.00465
66594	0.00076	5e-05	1e-05	0.00465
66595	0.00075	5e-05	1e-05	0.00465
66596	0.00075	5e-05	1e-05	0.00465
66597	0	0	0	0
66598	0	0	0	0
66599	0	0	0	0
66600	0	0	0	0
66601	0.00084	5e-05	1e-05	0.00465
66602	0.00084	5e-05	1e-05	0.00465
66603	0	0	0	0
66604	0.00081	5e-05	1e-05	0.00465
66605	0.00102	5e-05	1e-05	0.00784
66606	0	0	0	0
66607	0.00091	5e-05	1e-05	0.00784
66608	0.00103	5e-05	1e-05	0.00808
66609	0	0	0	0
66610	0	0	0	0
66611	0.00205	5e-05	1e-05	0.01288
66612	0	0	0	0
66613	0.00059	5e-05	1e-05	0.00405
66614	0.00056	5e-05	1e-05	0.00335
66615	0	0	0	0
66616	0.00052	5e-05	1e-05	0.00322
66617	0	0	0	0
66618	0.00052	5e-05	1e-05	0.00322
66619	5e-04	5e-05	1e-05	0.0018
66620	0	0	0	0
66621	0.00053	5e-05	1e-05	0.00373
66622	0.00023	5e-05	1e-05	0.0011
66623	0	0	0	0
66624	0	0	0	0
66625	0	0	0	0
66626	0	0	0	0
66627	0	0	0	0
66628	0	0	0	0
66629	0	0	0	0
66630	0	0	0	0
66631	0	0	0	0
66632	0	0	0	0
66633	0	0	0	0
66634	0	0	0	0
66635	0	0	0	0
66636	0	0	0	0
66637	0	0	0	0
66638	0	0	0	0
66639	0	0	0	0
66640	0	0	0	0
66641	0	0	0	0
66642	0	0	0	0
66643	0	0	0	0
66644	0	0	0	0
66645	0	0	0	0
66646	0	0	0	0
66647	0	0	0	0
66648	0	0	0	0
66649	0	0	0	0
66650	0	0	0	0
66651	0	0	0	0
66652	0	0	0	0
66653	0	0	0	0
66654	0	0	0	0
66655	0	0	0	0
66656	0	0	0	0
66657	0	0	0	0
66658	0	0	0	0
66659	0	0	0	0
66660	0	0	0	0
66661	0	0	0	0
66662	0	0	0	0
66663	0	0	0	0
66664	0	0	0	0
66665	0	0	0	0
66666	0	0	0	0
66667	0	0	0	0
66668	0	0	0	0
66669	0	0	0	0
66670	0	0	0	0
66671	0	0	0	0
66672	0	0	0	0
66673	0	0	0	0
66674	0	0	0	0
66675	0	0	0	0
66676	0	0	0	0
66677	0	0	0	0
66678	0	0	0	0
66679	0	0	0	0
66680	0	0	0	0
66681	0	0	0	0
66682	0	0	0	0
66683	0	0	0	0
66684	0	0	0	0
66685	0	0	0	0
66686	0	0	0	0
66687	0	0	0	0
66688	0	0	0	0
66689	0	0	0	0
66690	0	0	0	0
66691	0	0	0	0
66692	0	0	0	0
66693	0	0	0	0
66694	0	0	0	0
66695	0	0	0	0
66696	0	0	0	0
66697	0	0	0	0
66698	0	0	0	0
66699	0	0	0	0
66700	0	0	0	0
66701	0	0	0	0
66702	0	0	0	0
66703	0	0	0	0
66704	0	0	0	0
66705	0	0	0	0
66706	0	0	0	0
66707	0.00022	5e-05	1e-05	0.0011
66708	0	0	0	0
66709	0	0	0	0
66710	0	0	0	0
66711	0	0	0	0
66712	0.00024	5e-05	1e-05	0.00139
66713	3e-04	5e-05	1e-05	0.00158
66714	3e-04	5e-05	1e-05	0.00158
66715	0	0	0	0
66716	0	0	0	0
66717	0	0	0	0
66718	0	0	0	0
66719	3e-04	5e-05	1e-05	0.00158
66720	0.00035	5e-05	1e-05	0.00316
66721	0	0	0	0
66722	0.00047	5e-05	1e-05	0.00321
66723	0	0	0	0
66724	0.00035	5e-05	1e-05	0.00344
66725	0	0	0	0
66726	0.00043	5e-05	1e-05	0.00522
66727	0.00022	5e-05	1e-05	0.00202
66728	0	0	0	0
66729	0	0	0	0
66730	0	0	0	0
66731	0	0	0	0
66732	0	0	0	0
66733	0	0	0	0
66734	0	0	0	0
66735	0	0	0	0
66736	0	0	0	0
66737	0	0	0	0
66738	0	0	0	0
66739	0	0	0	0
66740	0	0	0	0
66741	0	0	0	0
66742	0	0	0	0
66743	0	0	0	0
66744	0	0	0	0
66745	0	0	0	0
66746	0	0	0	0
66747	0	0	0	0
66748	0	0	0	0
66749	0	0	0	0
66750	0	0	0	0
66751	0	0	0	0
66752	0	0	0	0
66753	0	0	0	0
66754	0	0	0	0
66755	0	0	0	0
66756	0	0	0	0
66757	0	0	0	0
66758	0	0	0	0
66759	0	0	0	0
66760	0	0	0	0
66761	0	0	0	0
66762	0	0	0	0
66763	0	0	0	0
66764	0.00017	5e-05	1e-05	0.00077
66765	0	0	0	0
66766	0	0	0	0
66767	0.00025	5e-05	1e-05	0.00153
66768	0.00039	5e-05	1e-05	0.00229
66769	0.00043	5e-05	1e-05	0.00229
66770	0	0	0	0
66771	0.00043	5e-05	1e-05	0.00229
66772	0.00055	5e-05	1e-05	0.00358
66773	0.00038	5e-05	1e-05	0.00211
66774	0	0	0	0
66775	0.00033	5e-05	1e-05	0.00182
66776	0.00033	5e-05	1e-05	0.00182
66777	0.00035	5e-05	1e-05	0.00223
66778	8e-04	5e-05	1e-05	0.00557
66779	0	0	0	0
66780	0	0	0	0
66781	8e-04	5e-05	1e-05	0.00557
66782	0	0	0	0
66783	0	0	0	0
66784	0	0	0	0
66785	0	0	0	0
66786	0	0	0	0
66787	0	0	0	0
66788	0	0	0	0
66789	0	0	0	0
66790	0	0	0	0
66791	0	0	0	0
66792	0	0	0	0
66793	0	0	0	0
66794	0	0	0	0
66795	0	0	0	0
66796	0	0	0	0
66797	0	0	0	0
66798	0	0	0	0
66799	0	0	0	0
66800	0	0	0	0
66801	0	0	0	0
66802	0	0	0	0
66803	0	0	0	0
66804	0	0	0	0
66805	0	0	0	0
66806	0	0	0	0
66807	0	0	0	0
66808	0	0	0	0
66809	0	0	0	0
66810	0	0	0	0
66811	0	0	0	0
66812	0	0	0	0
66813	0	0	0	0
66814	0	0	0	0
66815	0	0	0	0
66816	0	0	0	0
66817	0	0	0	0
66818	0	0	0	0
66819	0	0	0	0
66820	0	0	0	0
66821	0	0	0	0
66822	0	0	0	0
66823	0	0	0	0
66824	0.00049	5e-05	1e-05	0.003
66825	0	0	0	0
66826	0.00054	5e-05	1e-05	0.00267
66827	0	0	0	0
66828	0	0	0	0
66829	0	0	0	0
66830	0	0	0	0
66831	0	0	0	0
66832	0.00041	5e-05	1e-05	0.00263
66833	0	0	0	0
66834	0	0	0	0
66835	0	0	0	0
66836	0	0	0	0
66837	0	0	0	0
66838	0	0	0	0
66839	0	0	0	0
66840	0	0	0	0
66841	0	0	0	0
66842	0	0	0	0
66843	0	0	0	0
66844	0	0	0	0
66845	0	0	0	0
66846	0	0	0	0
66847	0	0	0	0
66848	0	0	0	0
66849	0	0	0	0
66850	0	0	0	0
66851	0	0	0	0
66852	0	0	0	0
66853	0	0	0	0
66854	0	0	0	0
66855	0	0	0	0
66856	0	0	0	0
66857	0	0	0	0
66858	0	0	0	0
66859	0	0	0	0
66860	0	0	0	0
66861	0	0	0	0
66862	0	0	0	0
66863	0	0	0	0
66864	0	0	0	0
66865	0	0	0	0
66866	0	0	0	0
66867	0	0	0	0
66868	0	0	0	0
66869	0	0	0	0
66870	0	0	0	0
66871	0	0	0	0
66872	0	0	0	0
66873	0	0	0	0
66874	0	0	0	0
66875	0	0	0	0
66876	0	0	0	0
66877	0	0	0	0
66878	0	0	0	0
66879	0	0	0	0
66880	0	0	0	0
66881	0	0	0	0
66882	0	0	0	0
66883	0	0	0	0
66884	0	0	0	0
66885	0	0	0	0
66886	0	0	0	0
66887	0	0	0	0
66888	0	0	0	0
66889	0	0	0	0
66890	0	0	0	0
66891	0	0	0	0
66892	0	0	0	0
66893	0	0	0	0
66894	0	0	0	0
66895	0	0	0	0
66896	0	0	0	0
66897	0	0	0	0
66898	0	0	0	0
66899	0	0	0	0
66900	0	0	0	0
66901	0	0	0	0
66902	0	0	0	0
66903	0	0	0	0
66904	0	0	0	0
66905	0	0	0	0
66906	0	0	0	0
66907	0	0	0	0
66908	0	0	0	0
66909	0	0	0	0
66910	0	0	0	0
66911	0	0	0	0
66912	0	0	0	0
66913	0	0	0	0
66914	0	0	0	0
66915	0	0	0	0
66916	0	0	0	0
66917	0	0	0	0
66918	0	0	0	0
66919	0	0	0	0
66920	0	0	0	0
66921	0	0	0	0
66922	0	0	0	0
66923	0	0	0	0
66924	0	0	0	0
66925	0	0	0	0
66926	0	0	0	0
66927	0	0	0	0
66928	0	0	0	0
66929	0	0	0	0
66930	0	0	0	0
66931	0.00035	5e-05	1e-05	0.00178
66932	0	0	0	0
66933	0	0	0	0
66934	0	0	0	0
66935	0.00038	5e-05	1e-05	0.00211
66936	0	0	0	0
66937	0	0	0	0
66938	0	0	0	0
66939	0.00025	5e-05	1e-05	0.00178
66940	0	0	0	0
66941	0.00026	5e-05	1e-05	0.00178
66942	0.00032	5e-05	1e-05	0.00178
66943	0	0	0	0
66944	0	0	0	0
66945	0	0	0	0
66946	0	0	0	0
66947	0.00038	5e-05	1e-05	0.00178
66948	0.00038	5e-05	1e-05	0.00178
66949	0.00038	5e-05	1e-05	0.00178
66950	0	0	0	0
66951	0	0	0	0
66952	0	0	0	0
66953	0	0	0	0
66954	0.00044	5e-05	1e-05	0.00251
66955	0.00042	5e-05	1e-05	0.00208
66956	0	0	0	0
66957	0.00042	5e-05	1e-05	0.00208
66958	0	0	0	0
66959	0.00039	5e-05	1e-05	0.0029
66960	0.00083	5e-05	1e-05	0.00591
66961	0.00083	5e-05	1e-05	0.00591
66962	0.00086	5e-05	1e-05	0.0059
66963	0	0	0	0
66964	8e-04	5e-05	1e-05	0.00397
66965	0.00054	5e-05	1e-05	0.00337
66966	0.00043	5e-05	1e-05	0.00337
66967	0.00044	5e-05	1e-05	0.00284
66968	0.00044	5e-05	1e-05	0.00284
66969	0	0	0	0
66970	0.00076	5e-05	1e-05	0.00409
66971	0.00076	5e-05	1e-05	0.00409
66972	0.00065	5e-05	1e-05	0.00365
66973	0.00062	5e-05	1e-05	0.00365
66974	0.00063	5e-05	1e-05	0.00365
66975	0.00063	5e-05	1e-05	0.00365
66976	0.00058	5e-05	1e-05	0.00322
66977	0.00058	5e-05	1e-05	0.00284
66978	7e-04	5e-05	1e-05	0.00342
66979	0.00056	5e-05	1e-05	0.00256
66980	0.00055	5e-05	1e-05	0.00256
66981	0.00051	5e-05	1e-05	0.0033
66982	0	0	0	0
66983	0.00056	5e-05	1e-05	0.0033
66984	0.00056	5e-05	1e-05	0.0033
66985	0.00065	5e-05	1e-05	0.00477
66986	0.00144	5e-05	1e-05	0.01304
66987	0.02276	5e-05	1e-05	0.01111
66988	0.11253	6e-05	1e-05	1.47796
66989	0.81428	0.00503	1e-05	3.58868
66990	0	0	0	0
66991	0	0	0	0
66992	1.39506	1.30723	0.00176	3.78952
66993	0.70752	0.05206	0.00185	2.96565
66994	0	0	0	0
66995	0	0	0	0
66996	0	0	0	0
66997	0	0	0	0
66998	0	0	0	0
66999	0	0	0	0
67000	0	0	0	0
67001	0	0	0	0
67002	0	0	0	0
67003	0	0	0	0
67004	0	0	0	0
67005	0	0	0	0
67006	0	0	0	0
67007	0	0	0	0
